% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.914960281e+01 +7.914960281e+01 +1.199296028e+02 +1.199296028e+02 -6.3999e-01 -4.0640e+00 +2.4704e+00 -2.8498e+00 +4.7979e-01 +4.1468e+00 +2.1797e+00 +3.3683e-01 -2.3397e+00 -4.2711e+00
38 +5.595044095e+01 +5.595044095e+01 +9.673044095e+01 +9.673044095e+01 -1.0579e+00 -1.3205e+00 +2.2250e+00 -2.9366e+00 +1.5804e+00 -3.1915e+00 -4.6014e+00 +1.9240e+00 -4.5442e+00 +1.1415e+00
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.344939275e+01 +7.344939275e+01 +7.184939275e+01 +7.184939275e+01 -3.9867e+00 +1.6941e+00 +3.3612e+00 -4.1155e+00 +2.3597e+00 +4.5260e+00 -4.1292e+00 +3.9346e+00 +6.4299e-01 -1.6725e-01
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.334479479e+01 +8.334479479e+01 -2.874952052e+02 -2.874952052e+02 +4.2068e+00 +5.3628e-01 -4.7905e+00 -3.5392e-01 +2.2210e+00 +2.1541e+00 -2.9836e+00 -3.7106e+00 -1.9476e+00 +4.7083e+00
7 +6.061331326e+01 +6.061331326e+01 -3.102266867e+02 -3.102266867e+02 +3.8615e-01 +3.0025e+00 -2.0496e+00 -1.5250e+00 -1.7742e+00 +1.6865e+00 -3.4685e+00 -1.6624e+00 +3.0372e+00 +3.3003e+00
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.218325046e+01 +7.218325046e+01 +3.962325046e+01 +3.962325046e+01 +4.1854e+00 -3.9506e+00 -1.8024e+00 +4.6726e+00 -2.3360e+00 +5.4110e-01 +3.9402e+00 +3.0182e+00 -1.3026e+00 -1.2471e+00
18 +6.180103303e+01 +6.180103303e+01 +2.924103303e+01 +2.924103303e+01 -4.1959e-01 +6.1321e-01 +6.4785e-01 +2.1258e+00 -4.1615e-01 -2.6771e+00 +3.9720e+00 +2.3169e-01 -1.5811e+00 -4.6466e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.685563112e+01 +7.685563112e+01 +5.922556311e+02 +5.922556311e+02 -3.2472e+00 +3.1999e+00 -2.4477e+00 -1.5357e+00 -4.9847e+00 -4.6966e+00 +3.8283e+00 -4.0428e+00 -4.7511e+00 -2.7688e+00
