% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.175092213e+00 +6.175092213e+00 +1.304509221e+01 +1.304509221e+01 +2.8280e-01 +4.1231e+00 -3.4269e+00 +4.5213e+00 -4.3961e+00 +8.6944e-01 +3.5057e-01 -1.4954e+00 +2.2010e+00 +9.6915e-01
68 +3.614937624e+00 +3.614937624e+00 +1.048493762e+01 +1.048493762e+01 -3.5533e+00 +2.5007e+00 -1.3911e+00 +1.5568e+00 +1.9590e+00 -4.3759e+00 +2.8563e+00 +1.3286e+00 -1.5437e+00 +2.4500e-02
566 +2.430058673e+00 +2.430058673e+00 +9.300058673e+00 +9.300058673e+00 -3.5572e+00 +2.5074e+00 -1.3865e+00 +1.5632e+00 +1.9559e+00 -4.3776e+00 +2.8503e+00 +1.3387e+00 -1.5250e+00 +2.7239e-02
986 +1.577637992e+00 +1.577637992e+00 +8.447637992e+00 +8.447637992e+00 -3.5605e+00 +2.5078e+00 -1.3950e+00 +1.5590e+00 +1.9543e+00 -4.3732e+00 +2.8456e+00 +1.3387e+00 -1.5291e+00 +2.5760e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.363654383e+00 +8.363654383e+00 +8.373654383e+00 +8.373654383e+00 +2.7271e+00 +1.5989e+00 +4.4640e-02 -3.4911e+00 +4.5059e+00 -1.9779e+00 +1.6305e+00 -6.3220e-04 -2.4244e+00 +4.9432e+00
48 +5.711423344e+00 +5.711423344e+00 +5.721423344e+00 +5.721423344e+00 -4.5509e+00 +1.3063e+00 -2.5871e+00 -1.4809e+00 -2.0485e+00 -3.1727e+00 +3.3647e+00 +2.1885e+00 +9.5914e-01 +3.6720e+00
263 +3.745162324e+00 +3.745162324e+00 +3.755162324e+00 +3.755162324e+00 -4.7292e+00 +1.2333e+00 -2.6225e+00 -1.5862e+00 -1.9038e+00 -3.2236e+00 +3.1212e+00 +2.3573e+00 +8.2422e-01 +3.9328e+00
500 +2.498021687e+00 +2.498021687e+00 +2.508021687e+00 +2.508021687e+00 -4.7311e+00 +1.2357e+00 -2.6333e+00 -1.5768e+00 -1.9069e+00 -3.2163e+00 +3.1134e+00 +2.3504e+00 +8.1573e-01 +3.9548e+00
623 +1.578559931e+00 +1.578559931e+00 +1.588559931e+00 +1.588559931e+00 -4.7395e+00 +1.2484e+00 -2.6438e+00 -1.5768e+00 -1.9057e+00 -3.2154e+00 +3.1124e+00 +2.3485e+00 +8.0527e-01 +3.9510e+00
6746 +9.418200841e-01 +9.418200841e-01 +9.518200841e-01 +9.518200841e-01 -4.7269e+00 +1.2422e+00 -2.6445e+00 -1.5763e+00 -1.9048e+00 -3.2061e+00 +3.0978e+00 +2.3446e+00 +7.8656e-01 +3.9542e+00
9581 +5.512801340e-01 +5.512801340e-01 +5.612801340e-01 +5.612801340e-01 -4.7230e+00 +1.2369e+00 -2.6495e+00 -1.5817e+00 -1.8975e+00 -3.2102e+00 +3.0997e+00 +2.3427e+00 +7.8433e-01 +3.9474e+00
10689 +3.879924180e-01 +3.879924180e-01 +3.979924180e-01 +3.979924180e-01 -4.7226e+00 +1.2375e+00 -2.6503e+00 -1.5817e+00 -1.8981e+00 -3.2103e+00 +3.0988e+00 +2.3425e+00 +7.8408e-01 +3.9489e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.169837772e+01 +2.169837772e+01 -1.089116223e+02 -1.089116223e+02 -1.2759e+00 -2.0569e+00 +4.5109e+00 +1.4985e+00 +4.9832e+00 -4.4683e-01 -2.2287e+00 -3.0785e+00 -1.3167e-03 +1.7161e+00
3 +5.594752153e+00 +5.594752153e+00 -1.250152478e+02 -1.250152478e+02 -1.1825e+00 -1.1217e+00 -2.5190e+00 +3.5102e+00 -4.0887e+00 -1.5690e+00 -3.5944e+00 +3.5059e+00 -4.4827e+00 +2.9231e+00
5 +2.709046933e+00 +2.709046933e+00 -1.279009531e+02 -1.279009531e+02 +1.1885e+00 -1.9079e+00 +3.5733e+00 -2.7126e+00 +2.6337e+00 -3.1403e+00 -1.8797e+00 -4.0599e+00 -4.2764e+00 +3.1656e+00
197 +2.421497964e+00 +2.421497964e+00 -1.281885020e+02 -1.281885020e+02 +1.1885e+00 -1.9076e+00 +3.5730e+00 -2.7123e+00 +2.6337e+00 -3.1404e+00 -1.8800e+00 -4.0600e+00 -4.2766e+00 +3.1657e+00
2631 +1.579246737e+00 +1.579246737e+00 -1.290307533e+02 -1.290307533e+02 +1.7347e+00 -2.7439e+00 +3.2037e+00 -2.4213e+00 +2.7086e+00 -3.4816e+00 -2.6359e+00 -4.9997e+00 -4.9997e+00 +3.9306e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.033050998e+01 +2.033050998e+01 -2.027894900e+02 -2.027894900e+02 +2.2794e+00 +2.9622e+00 +2.8951e+00 -2.2115e+00 -3.7303e+00 +4.7981e+00 +4.5801e+00 +2.3627e+00 +3.9520e+00 +3.4210e+00
