% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.873100071e+02 +1.873100071e+02 +2.667900071e+02 +2.667900071e+02 -4.6470e+00 +4.1182e+00 -1.3115e+00 -2.9650e+00 +4.4146e+00 -4.4390e+00 -1.4701e+00 +3.6445e+00 +2.4607e+00 -5.9868e-01
2 +8.982532382e+01 +8.982532382e+01 +1.693053238e+02 +1.693053238e+02 +3.8620e-01 +2.1530e+00 +3.9742e+00 -1.2410e+00 -1.6696e+00 -2.8511e+00 -2.7768e+00 -2.9565e-01 -1.4410e+00 +2.2035e+00
14 +5.843912958e+01 +5.843912958e+01 +1.379191296e+02 +1.379191296e+02 +4.9001e+00 +1.4128e+00 +1.6988e+00 +4.1669e+00 -2.3835e+00 +5.5386e-01 -1.2312e+00 +2.2683e+00 +1.4203e+00 -1.0413e+00
18 +3.525876221e+01 +3.525876221e+01 +1.147387622e+02 +1.147387622e+02 -2.6263e+00 -3.4888e+00 +1.2675e-01 +2.8264e+00 -3.1442e+00 +3.1350e+00 -2.1460e+00 +4.5568e-02 -4.4803e+00 -2.4930e+00
262 +1.878876168e+01 +1.878876168e+01 +9.826876168e+01 +9.826876168e+01 -1.1295e+00 -1.6097e+00 -5.1791e-01 +1.5774e+00 -3.5692e+00 +1.9916e+00 -2.5426e+00 +3.7313e-01 -4.1616e+00 -2.0560e+00
328 +1.520095480e+01 +1.520095480e+01 +9.468095480e+01 +9.468095480e+01 +1.0321e+00 -3.0817e+00 +8.2262e-02 +2.6546e+00 -2.5374e+00 +2.5215e+00 -1.6238e+00 +3.2149e-01 -3.1099e+00 -2.1172e+00
607 +8.074389884e+00 +8.074389884e+00 +8.755438988e+01 +8.755438988e+01 +9.3719e-01 -7.9184e-01 -2.9233e-01 +5.6246e-01 -4.1818e+00 +3.6854e-01 +2.1555e-01 +6.3128e-01 -2.3195e+00 -1.5243e+00
750 +6.300968545e+00 +6.300968545e+00 +8.578096855e+01 +8.578096855e+01 -6.9514e-01 -1.9624e-01 -5.3184e-01 +1.7108e+00 -3.3176e+00 -5.3680e-01 -6.0931e-01 +1.5237e+00 -7.4532e-01 -2.8805e+00
901 +2.490967828e+00 +2.490967828e+00 +8.197096783e+01 +8.197096783e+01 +8.6680e-01 -4.4050e-01 -4.8508e-01 +2.2410e+00 -2.1916e+00 +2.1965e-01 -2.2781e-01 +4.6934e-02 -2.5643e+00 -2.5212e+00
1383 +1.569294062e+00 +1.569294062e+00 +8.104929406e+01 +8.104929406e+01 +7.9296e-01 -5.7771e-01 -4.8039e-01 +2.1210e+00 -2.0946e+00 +1.6003e-01 -1.3587e-01 -6.2036e-03 -2.2398e+00 -2.8405e+00
1619 +9.778163835e-01 +9.778163835e-01 +8.045781638e+01 +8.045781638e+01 +8.8071e-01 -6.7225e-01 -5.1112e-01 +2.0934e+00 -2.5042e+00 +2.5895e-01 +4.9599e-02 +8.8397e-03 -2.0520e+00 -3.0406e+00
1813 +4.329053143e-01 +4.329053143e-01 +7.991290531e+01 +7.991290531e+01 +6.9566e-01 -8.7613e-01 -6.0197e-01 +2.0317e+00 -2.5149e+00 +3.0796e-01 -1.2927e-01 +1.2681e-01 -1.9219e+00 -3.1301e+00
1924 +3.972912254e-01 +3.972912254e-01 +7.987729123e+01 +7.987729123e+01 +6.7085e-01 -8.2263e-01 -6.3477e-01 +2.0258e+00 -2.5224e+00 +3.5561e-01 -1.9341e-01 +1.2776e-01 -1.8700e+00 -3.0825e+00
2003 +1.972678823e-01 +1.972678823e-01 +7.967726788e+01 +7.967726788e+01 +4.2140e-01 -9.2307e-01 -7.0939e-01 +1.9599e+00 -2.5991e+00 +4.4461e-01 -2.8491e-01 +3.2983e-01 -1.8143e+00 -3.1028e+00
2214 +1.273632226e-01 +1.273632226e-01 +7.960736322e+01 +7.960736322e+01 +3.8399e-01 -1.1699e+00 -5.9800e-01 +1.8615e+00 -2.4992e+00 +6.1704e-01 -2.0261e-01 +1.5562e-01 -1.7478e+00 -3.1183e+00
2255 +9.352917795e-02 +9.352917795e-02 +7.957352918e+01 +7.957352918e+01 +4.5490e-01 -1.0356e+00 -5.9855e-01 +1.9307e+00 -2.6675e+00 +4.0417e-01 -1.9232e-01 +1.8066e-01 -1.7161e+00 -3.1240e+00
2330 +5.445552672e-02 +5.445552672e-02 +7.953445553e+01 +7.953445553e+01 +2.5528e-01 -1.0633e+00 -7.1017e-01 +1.7747e+00 -2.7918e+00 +4.3420e-01 -1.8939e-01 +1.4149e-01 -1.6571e+00 -2.9875e+00
2615 +3.592839891e-02 +3.592839891e-02 +7.951592840e+01 +7.951592840e+01 +2.4482e-01 -1.1193e+00 -6.8544e-01 +1.8247e+00 -2.8059e+00 +4.2314e-01 -1.6797e-01 +1.4232e-01 -1.6838e+00 -3.0129e+00
2868 +2.375741755e-02 +2.375741755e-02 +7.950375742e+01 +7.950375742e+01 +2.6316e-01 -1.1901e+00 -6.4131e-01 +1.8689e+00 -2.7249e+00 +3.6308e-01 -1.2220e-01 +6.0639e-02 -1.6352e+00 -3.0180e+00
3002 +1.440765685e-02 +1.440765685e-02 +7.949440766e+01 +7.949440766e+01 +2.2574e-01 -1.1904e+00 -6.9552e-01 +1.9027e+00 -2.6890e+00 +3.7011e-01 -1.0366e-01 +4.2612e-02 -1.6259e+00 -3.0454e+00
3313 +9.088019561e-03 +9.088019561e-03 +7.948908802e+01 +7.948908802e+01 +2.5090e-01 -1.1773e+00 -6.7271e-01 +1.9001e+00 -2.6911e+00 +4.0765e-01 -1.4830e-01 +6.8769e-02 -1.6163e+00 -3.0383e+00
3425 +6.043728236e-03 +6.043728236e-03 +7.948604373e+01 +7.948604373e+01 +2.6877e-01 -1.1710e+00 -6.7539e-01 +1.9052e+00 -2.6864e+00 +4.1567e-01 -1.4987e-01 +9.2780e-02 -1.6189e+00 -3.0485e+00
3569 +3.821919914e-03 +3.821919914e-03 +7.948382192e+01 +7.948382192e+01 +2.3638e-01 -1.1648e+00 -6.7773e-01 +1.9158e+00 -2.7017e+00 +4.3096e-01 -1.1778e-01 +9.3297e-02 -1.6351e+00 -3.0543e+00
3610 +2.502989013e-03 +2.502989013e-03 +7.948250299e+01 +7.948250299e+01 +2.4536e-01 -1.1714e+00 -6.9550e-01 +1.9457e+00 -2.6989e+00 +4.3315e-01 -1.1993e-01 +9.6216e-02 -1.6402e+00 -3.0410e+00
3780 +1.514969194e-03 +1.514969194e-03 +7.948151497e+01 +7.948151497e+01 +2.5676e-01 -1.1635e+00 -7.0064e-01 +1.9304e+00 -2.6765e+00 +4.3285e-01 -9.9292e-02 +1.2066e-01 -1.6156e+00 -3.0579e+00
3945 +9.064984655e-04 +9.064984655e-04 +7.948090650e+01 +7.948090650e+01 +2.6240e-01 -1.1722e+00 -7.1048e-01 +1.9208e+00 -2.6813e+00 +4.3943e-01 -9.8527e-02 +1.1690e-01 -1.6351e+00 -3.0545e+00
4178 +6.288635101e-04 +6.288635101e-04 +7.948062886e+01 +7.948062886e+01 +2.5788e-01 -1.1536e+00 -7.0865e-01 +1.9317e+00 -2.6811e+00 +4.4638e-01 -1.0560e-01 +1.0880e-01 -1.6412e+00 -3.0549e+00
4916 +2.606324773e-04 +2.606324773e-04 +7.948026063e+01 +7.948026063e+01 +2.4883e-01 -1.1611e+00 -7.2598e-01 +1.9211e+00 -2.6825e+00 +4.4547e-01 -1.2233e-01 +1.1425e-01 -1.6396e+00 -3.0604e+00
5141 +2.510527960e-04 +2.510527960e-04 +7.948025105e+01 +7.948025105e+01 +2.4908e-01 -1.1609e+00 -7.2581e-01 +1.9213e+00 -2.6823e+00 +4.4532e-01 -1.2225e-01 +1.1449e-01 -1.6398e+00 -3.0605e+00
7304 +1.562137686e-04 +1.562137686e-04 +7.948015621e+01 +7.948015621e+01 +2.4974e-01 -1.1590e+00 -7.2514e-01 +1.9224e+00 -2.6825e+00 +4.4443e-01 -1.2118e-01 +1.1535e-01 -1.6390e+00 -3.0584e+00
8960 +9.831091144e-05 +9.831091144e-05 +7.948009831e+01 +7.948009831e+01 +2.5024e-01 -1.1585e+00 -7.2543e-01 +1.9227e+00 -2.6819e+00 +4.4269e-01 -1.2020e-01 +1.1629e-01 -1.6383e+00 -3.0571e+00
10261 +6.246004415e-05 +6.246004415e-05 +7.948006246e+01 +7.948006246e+01 +2.5100e-01 -1.1587e+00 -7.2596e-01 +1.9234e+00 -2.6818e+00 +4.4169e-01 -1.1989e-01 +1.1733e-01 -1.6386e+00 -3.0554e+00
11222 +3.870878051e-05 +3.870878051e-05 +7.948003871e+01 +7.948003871e+01 +2.5103e-01 -1.1581e+00 -7.2532e-01 +1.9244e+00 -2.6819e+00 +4.4147e-01 -1.1894e-01 +1.1803e-01 -1.6383e+00 -3.0548e+00
