% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.006638653e+05 +2.006638653e+05 +2.006997653e+05 +2.006997653e+05 -4.7139e+00 +1.5046e-01 +1.2291e+00 -4.9724e+00 -1.0796e-01
3 +7.395297704e+04 +7.395297704e+04 +7.398887704e+04 +7.398887704e+04 +3.5200e+00 -1.4927e+00 -1.0988e+00 +3.7588e+00 -3.5409e+00
22 +3.424585036e+04 +3.424585036e+04 +3.428175036e+04 +3.428175036e+04 -3.1064e+00 -4.1578e+00 +2.9402e+00 -1.1348e+00 -3.6726e+00
38 +1.499622910e+04 +1.499622910e+04 +1.503212910e+04 +1.503212910e+04 +2.9752e+00 +1.9131e+00 +3.2308e+00 +4.1922e+00 -9.9500e-01
44 +6.432377296e+03 +6.432377296e+03 +6.468277296e+03 +6.468277296e+03 -6.8149e-01 +1.1536e+00 +9.8317e-01 +4.0772e+00 -1.6675e+00
45 +1.247123234e+03 +1.247123234e+03 +1.283023234e+03 +1.283023234e+03 +2.4410e+00 +2.9393e-02 +4.2729e+00 +3.8077e+00 -4.7518e+00
61 +6.262533978e+01 +6.262533978e+01 +9.852533978e+01 +9.852533978e+01 -6.1250e-01 +6.8912e-02 +4.8487e+00 +3.4676e+00 -4.9202e+00
286 +3.855985348e+01 +3.855985348e+01 +7.445985348e+01 +7.445985348e+01 +7.2755e-01 +6.1782e-01 +3.6292e+00 +3.4116e+00 -5.0000e+00
503 +1.344053707e+01 +1.344053707e+01 +4.934053707e+01 +4.934053707e+01 +1.3556e+00 -2.9349e-01 +3.8122e+00 +1.8078e+00 -3.3705e+00
1941 +5.582489609e+00 +5.582489609e+00 +4.148248961e+01 +4.148248961e+01 +2.0845e+00 +1.4705e+00 +2.4452e+00 +3.2623e+00 -2.5591e+00
2220 +2.722910104e+00 +2.722910104e+00 +3.862291010e+01 +3.862291010e+01 +2.3104e+00 +8.1533e-01 +2.9129e+00 +3.0276e+00 -2.3280e+00
9341 +2.257367995e+00 +2.257367995e+00 +3.815736800e+01 +3.815736800e+01 +2.2961e+00 +6.6200e-01 +3.0523e+00 +2.9345e+00 -2.0879e+00
18446 +1.392800042e+00 +1.392800042e+00 +3.729280004e+01 +3.729280004e+01 +2.3477e+00 +1.0389e+00 +2.8173e+00 +3.5138e+00 -1.6426e+00
19292 +8.757158976e-01 +8.757158976e-01 +3.677571590e+01 +3.677571590e+01 +2.5086e+00 +1.0174e+00 +2.7784e+00 +3.3307e+00 -1.9006e+00
26082 +6.300231761e-01 +6.300231761e-01 +3.653002318e+01 +3.653002318e+01 +2.6738e+00 +1.0175e+00 +2.6952e+00 +3.4048e+00 -1.8483e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.090227424e+03 +9.090227424e+03 +9.121597424e+03 +9.121597424e+03 +6.7157e-01 -2.1194e+00 -1.8808e+00 +1.7073e+00 -1.9532e+00
4 +2.866561819e+02 +2.866561819e+02 +3.180261819e+02 +3.180261819e+02 -2.9739e+00 -3.7134e+00 -4.0212e+00 -4.9692e+00 +1.1032e+00
5 +4.934180046e+01 +4.934180046e+01 +8.071180046e+01 +8.071180046e+01 -3.1942e-02 +5.5219e-01 -3.7180e+00 -8.6049e-01 -2.7570e+00
261 +1.671256975e+01 +1.671256975e+01 +4.808256975e+01 +4.808256975e+01 +3.6132e-01 +6.0223e-01 -4.5743e+00 +1.4562e+00 -2.1225e+00
1257 +1.242059489e+01 +1.242059489e+01 +4.379059489e+01 +4.379059489e+01 +8.0990e-02 +8.7097e-01 -4.8250e+00 +2.2080e+00 -2.5181e+00
1504 +6.965385371e+00 +6.965385371e+00 +3.833538537e+01 +3.833538537e+01 +1.3202e-01 +1.7170e+00 -5.0000e+00 +2.5255e+00 -1.9037e+00
1770 +4.842366981e+00 +4.842366981e+00 +3.621236698e+01 +3.621236698e+01 +7.8507e-03 +2.0005e+00 -4.5708e+00 +2.6789e+00 -2.1544e+00
3215 +2.441153646e+00 +2.441153646e+00 +3.381115365e+01 +3.381115365e+01 -9.7903e-02 +1.2034e+00 -4.0857e+00 +3.1588e+00 -1.8928e+00
17546 +1.512189778e+00 +1.512189778e+00 +3.288218978e+01 +3.288218978e+01 +6.1861e-02 +1.6902e+00 -4.2355e+00 +3.1439e+00 -1.6817e+00
19168 +2.770141389e-01 +2.770141389e-01 +3.164701414e+01 +3.164701414e+01 -2.0327e-01 +1.8343e+00 -3.9376e+00 +3.4622e+00 -1.9171e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.061709214e+05 +3.061709214e+05 +3.051709214e+05 +3.051709214e+05 -3.8338e+00 -1.9485e+00 -3.2576e-01 -3.6410e+00 -2.0498e+00
5 +6.198904078e+04 +6.198904078e+04 +6.098904078e+04 +6.098904078e+04 +1.6081e+00 +2.3658e-01 +4.4886e+00 +4.6785e+00 +2.2242e+00
11 +6.119597253e+01 +6.119597253e+01 -9.388040275e+02 -9.388040275e+02 -3.6160e+00 -3.9169e-01 +4.4232e+00 +2.0695e+00 +8.6830e-01
716 +2.501131756e+01 +2.501131756e+01 -9.749886824e+02 -9.749886824e+02 -3.1280e+00 -9.8804e-01 +3.5810e+00 +3.8529e+00 -1.6867e+00
1015 +1.244296139e+01 +1.244296139e+01 -9.875570386e+02 -9.875570386e+02 -2.3684e+00 -2.3104e+00 +4.1556e+00 +2.2982e+00 -8.3855e-01
2126 +6.816639119e+00 +6.816639119e+00 -9.931833609e+02 -9.931833609e+02 -1.8970e+00 -2.7086e+00 +3.3980e+00 +3.4898e+00 -1.0511e+00
2535 +4.165047984e+00 +4.165047984e+00 -9.958349520e+02 -9.958349520e+02 -7.0026e-01 -2.3769e+00 +3.6130e+00 +3.7357e+00 -1.1301e+00
4085 +2.631869871e+00 +2.631869871e+00 -9.973681301e+02 -9.973681301e+02 -1.2508e+00 -3.4372e+00 +3.5545e+00 +3.3212e+00 -8.3379e-01
7118 +2.454336828e+00 +2.454336828e+00 -9.975456632e+02 -9.975456632e+02 -9.7426e-01 -2.7260e+00 +3.0499e+00 +3.6991e+00 -1.1739e+00
11706 +1.325499269e+00 +1.325499269e+00 -9.986745007e+02 -9.986745007e+02 -8.7750e-01 -3.2353e+00 +3.2801e+00 +3.4294e+00 -8.6415e-01
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.075358424e+06 +1.075358424e+06 +1.075490344e+06 +1.075490344e+06 -2.5787e+00 +8.4987e-01 +4.2899e+00 +2.5207e+00 -1.9787e+00
