% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.547170465e+01 +5.547170465e+01 -9.445282953e+02 -9.445282953e+02 +2.6988e+00 -5.1905e-01
3 +3.051113358e+01 +3.051113358e+01 -9.694888664e+02 -9.694888664e+02 +4.9329e+00 -1.8407e+00
6 +9.043271660e+00 +9.043271660e+00 -9.909567283e+02 -9.909567283e+02 +1.9906e+00 -1.0590e-01
19 +3.492149467e-04 +3.492149467e-04 -9.999996508e+02 -9.999996508e+02 +1.5157e+00 +3.5804e-01
124 +1.777156763e-04 +1.777156763e-04 -9.999998223e+02 -9.999998223e+02 +1.5205e+00 +3.6213e-01
317 +1.569977140e-04 +1.569977140e-04 -9.999998430e+02 -9.999998430e+02 +1.5152e+00 +3.7296e-01
628 +4.191478968e-05 +4.191478968e-05 -9.999999581e+02 -9.999999581e+02 +1.4779e+00 +4.5716e-01
656 +6.763913802e-06 +6.763913802e-06 -9.999999932e+02 -9.999999932e+02 +1.4274e+00 +5.5601e-01
904 +5.944214763e-06 +5.944214763e-06 -9.999999941e+02 -9.999999941e+02 +1.4223e+00 +5.6859e-01
930 +3.424404895e-06 +3.424404895e-06 -9.999999966e+02 -9.999999966e+02 +1.4035e+00 +6.0238e-01
1106 +1.871038307e-06 +1.871038307e-06 -9.999999981e+02 -9.999999981e+02 +1.4096e+00 +5.9773e-01
1491 +1.483623805e-06 +1.483623805e-06 -9.999999985e+02 -9.999999985e+02 +1.3913e+00 +6.2829e-01
1747 +8.542173191e-07 +8.542173191e-07 -9.999999991e+02 -9.999999991e+02 +1.3943e+00 +6.3014e-01
1870 +6.132170256e-07 +6.132170256e-07 -9.999999994e+02 -9.999999994e+02 +1.3905e+00 +6.3248e-01
1953 +3.903400057e-07 +3.903400057e-07 -9.999999996e+02 -9.999999996e+02 +1.3409e+00 +7.2996e-01
2087 +2.355417337e-07 +2.355417337e-07 -9.999999998e+02 -9.999999998e+02 +1.3420e+00 +7.2835e-01
